name,address_full,phone_number,rating,clean_address,latitude,longitude
La bonne maison : Spécialités Provencales,"2 Rue Henri Dunant, 27110 Le Neubourg, France",+33 7 49 40 85 01,4.7,"2 Rue Henri Dunant, 27110 Le Neubourg, France",49.147735,0.9005044456521758
La Cantine en Folie - ROUEN - Traiteur Festif & Original,"555 Rue du Noyer des Bouttières, 76800 Saint-Étienne-du-Rouvray, France",+33 2 35 72 51 01,5.0,"555 Rue du Noyer des Bouttières, 76800 Saint-Étienne-du-Rouvray, France",49.36762479582255,1.0924157509790142
Saveurs du Laizon,"Rue Alfred Zuckerman, 14270 Mézidon Vallée d'Auge, France",+33 2 31 90 22 41,4.9,"Rue Alfred Zuckerman, 14270 Mézidon Vallée d'Auge, France",49.06886630255821,-0.08390703581501158
Loison Traiteur,"19 Pl. Saint-Sauveur, 14000 Caen, France",+33 2 31 73 25 23,4.2,"19 Pl. Saint-Sauveur, 14000 Caen, France",49.1825231,-0.3689843
Le Caraïbe,"3 Rue des Gruchets, 27140 Saint-Denis-le-Ferment, France",+33 2 32 55 45 12,5.0,"3 Rue des Gruchets, 27140 Saint-Denis-le-Ferment, France",49.32372097075827,1.7198299598490785
La Boutique Gourmande,"44 Rue d'Alençon, 14100 Lisieux, France",+33 2 31 32 72 41,4.5,"44 Rue d'Alençon, 14100 Lisieux, France",49.141542,0.226964
LA HETRAIE TRAITEUR,"5 Rue Denis Papin, 76330 Port-Jérôme-sur-Seine, France",+33 2 35 31 04 46,4.6,"5 Rue Denis Papin, 76330 Port-Jérôme-sur-Seine, France",49.48317450280404,0.574025341006946
El Mediterraneo TRAITEUR,"22 Rue du Renard, 76000 Rouen, France",+33 9 88 32 92 21,4.3,"22 Rue du Renard, 76000 Rouen, France",49.4463118,1.0849838
Oh My Chef !,"31 Av. de l'Hippodrome, 14000 Caen, France",+33 2 31 28 39 70,4.9,"31 Av. de l'Hippodrome, 14000 Caen, France",49.1779557,-0.367183
Cosy Traiteur,"89 Rue Président Wilson, 76600 Le Havre, France",+33 2 32 79 10 93,5.0,"89 Rue Président Wilson, 76600 Le Havre, France",49.4970629,0.0983906
Gauthier Traiteur,"Gauthier Traiteur, 61130 Saint-Germain-de-la-Coudre, France",+33 2 33 85 18 18,4.5,"Gauthier Traiteur, 61130 Saint-Germain-de-la-Coudre, France",48.2784985,0.6073734
Leya Traiteur libanais,"4 Rue Rollon, 76000 Rouen, France",+33 9 81 60 68 75,4.6,"4 Rue Rollon, 76000 Rouen, France",49.4426262,1.0903979
E.Leclerc TRAITEUR Gonfreville l'Orcher,"Av. du Cantipou, 76700 Gonfreville-l'Orcher, France",+33 2 35 13 45 00,4.0,"Av. du Cantipou, 76700 Gonfreville-l'Orcher, France",49.51138655,0.2115673
Saison Cuisine Colorée,"13 Rue Aristide Briand, 27120 Pacy-sur-Eure, France",+33 6 68 22 08 24,5.0,"13 Rue Aristide Briand, 27120 Pacy-sur-Eure, France",49.0142021,1.3788112
E.Leclerc TRAITEUR Normanville Caer,"N154, 27930 Normanville, France",+33 2 32 39 85 00,4.2,"N154, 27930 Normanville, France",49.0760852,1.1542103
E.Leclerc TRAITEUR Le Houlme,"163 Rue du Général de Gaulle, 76770 Le Houlme, France",+33 2 35 76 86 20,4.1,"163 Rue du Général de Gaulle, 76770 Le Houlme, France",49.51345925,1.03692136097101
Odassiette Traiteur,"2 Rue des Métiers, 27230 Thiberville, France",+33 2 32 44 58 11,4.5,"2 Rue des Métiers, 27230 Thiberville, France",49.14329776026653,0.4505354996140528
BRAISE Traiteur Brasero,"50 Pl. de la Madeleine, 27130 Verneuil d'Avre et d'Iton, France",+33 6 17 30 01 44,5.0,"50 Pl. de la Madeleine, 27130 Verneuil d'Avre et d'Iton, France",48.7392545,0.9281271
E.Leclerc TRAITEUR Argentan,"21-23 Rue Pierre Bérégovoy, 61200 Argentan, France",+33 2 33 12 18 00,5.0,"21-23 Rue Pierre Bérégovoy, 61200 Argentan, France",48.7519171,-0.013627916741830816
"Traiteur Le Havre, LE REFLET DES ILES","127 Rue du Maréchal Joffre, 76600 Le Havre, France",+33 2 35 42 18 60,4.6,"127 Rue du Maréchal Joffre, 76600 Le Havre, France",49.500018652205235,0.13027303991033717
E.Leclerc TRAITEUR Honfleur,"Av. Marcel Liabastre, 14600 Honfleur, France",+33 2 31 89 16 41,4.4,"Av. Marcel Liabastre, 14600 Honfleur, France",49.419188819600095,0.25986170377201245
HART - Havre Réception Traiteur,"15 Rue Collard, 76600 Le Havre, France",+33 6 19 14 30 03,4.7,"15 Rue Collard, 76600 Le Havre, France",49.4979908,0.1266088
Guéret Traiteur,"Pl. Bernard Tissot, 76000 Rouen, France",+33 2 78 77 12 79,4.3,"Pl. Bernard Tissot, 76000 Rouen, France",49.44860265,1.093951966582165
E.Leclerc TRAITEUR Caen,"24 Rue Lanfranc, 14000 Caen, France",+33 2 31 85 75 61,4.6,"24 Rue Lanfranc, 14000 Caen, France",49.1865227,-0.3803119
Buchelay Réception Traiteur,"6 Rue de l'Ardèche, 78200 Buchelay, France",+33 1 30 92 00 89,4.9,"6 Rue de l'Ardèche, 78200 Buchelay, France",48.9923404,1.6720825
TRAITEUR DES HALLES,"13 Rue Bernardin de Saint-Pierre, 76600 Le Havre, France",+33 2 49 88 42 93,4.5,"13 Rue Bernardin de Saint-Pierre, 76600 Le Havre, France",49.4905296,0.1047486
Tourneux Christophe,"40 Rue de la Seine, 14000 Caen, France",+33 2 31 82 37 20,4.8,"40 Rue de la Seine, 14000 Caen, France",49.171241,-0.3369664
Plateau Repas Caen,"7 Av. de la Liberté, 14460 Colombelles, France",+33 2 31 72 40 38,5.0,"7 Av. de la Liberté, 14460 Colombelles, France",49.203629,-0.296688
Erisay Réceptions Le Havre Traiteur,"154 Rue Victor Hugo, 76600 Le Havre, France",+33 7 50 15 72 16,5.0,"154 Rue Victor Hugo, 76600 Le Havre, France",49.491522849999996,0.10938319368693648
Alexandre Didier,"20 Rue de l'Epagne, 14750 Saint-Aubin-sur-Mer, France",+33 2 31 86 22 05,4.2,"20 Rue de l'Epagne, 14750 Saint-Aubin-sur-Mer, France",49.3249952,-0.376263
traiteur georges,"88 Rue du Général de Gaulle, 76770 Le Houlme, France",+33 6 58 72 75 49,5.0,"88 Rue du Général de Gaulle, 76770 Le Houlme, France",49.50076882758774,1.0453800116872196
Clément Ponseel Chef Privé/Brasero,"86 Rue Berthier, 14360 Trouville-sur-Mer, France",+33 7 67 14 07 52,5.0,"86 Rue Berthier, 14360 Trouville-sur-Mer, France",49.36427083256816,0.08701875496021023
E.Leclerc TRAITEUR Louviers,"ZI des Prés, 27400 Louviers, France",+33 2 32 25 19 90,3.8,"ZI des Prés, 27400 Louviers, France",49.218627881017284,1.1750810823997948
Newrest restauration,"1018 Bd de Normandie, 76360 Barentin, France",+33 2 35 91 21 39,3.7,"1018 Bd de Normandie, 76360 Barentin, France",49.535467,0.973166
Chédru Jean-Didier,"62 Rue Henri Messager, 76170 Lillebonne, France",+33 2 35 38 06 01,4.5,"62 Rue Henri Messager, 76170 Lillebonne, France",49.5198329,0.5365633
La Rotisserie Vernon,"68 Rue d'Albufera, 27200 Vernon, France",+33 6 64 22 03 91,4.8,"68 Rue d'Albufera, 27200 Vernon, France",49.0925295,1.4828731
Normandie Réception,"14 Rue des Lilas, 76210 Lintot, France",+33 7 82 32 40 45,4.6,"14 Rue des Lilas, 76210 Lintot, France",49.5624387106397,0.5663185787485903
Boucherie Charcuterie Traiteur - Olivier Cruz - Boucherie de la Victoire,"10 Rue de Normandie, 60200 Compiègne, France",+33 3 44 20 27 69,4.6,"10 Rue de Normandie, 60200 Compiègne, France",49.4034028,2.817686
La Table d'Erisay,"Rue Francis Poulenc, 76130 Mont-Saint-Aignan, France",+33 2 35 74 05 41,4.4,"Rue Francis Poulenc, 76130 Mont-Saint-Aignan, France",49.47530371128964,1.0777928932200098
Chaud comme la Breizh,"Basse, 61400 La Chapelle-Montligeon, France",+33 6 30 18 04 77,5.0,"Basse, 61400 La Chapelle-Montligeon, France",48.4885969,0.656311
Traiteur O' Plaisir gourmand,"131 Av. des Marronniers, 33700 Mérignac, France",+33 7 69 32 04 56,4.9,"131 Av. des Marronniers, 33700 Mérignac, France",44.845567,-0.68637
Mood Traiteur,"Rue Lucien Faure, 33300 Bordeaux, France",+33 6 80 87 45 50,4.9,"Rue Lucien Faure, 33300 Bordeaux, France",44.86225794447533,-0.5562911370252344
Deval Traiteur,"83 Rte de Créon, 33750 Saint-Germain-du-Puch, France",+33 5 57 84 90 13,4.9,"83 Rte de Créon, 33750 Saint-Germain-du-Puch, France",44.84888172976134,-0.32907774552048774
O Mets Raffinés Traiteur,"13 Rue du Val de l'Eyre, 33380 Marcheprime, France",+33 6 17 91 44 66,4.9,"13 Rue du Val de l'Eyre, 33380 Marcheprime, France",44.6887742,-0.85117175
Au Plaisir Des Papilles,"7 Av. Gutenberg, 33510 Andernos-les-Bains, France",+33 6 60 53 97 58,4.9,"7 Av. Gutenberg, 33510 Andernos-les-Bains, France",44.764427,-1.071688
Traiteur Tendance Et Tradition,"Av. Lagraula, 33450 Saint-Sulpice-et-Cameyrac, France",+33 5 56 30 82 78,4.8,"Av. Lagraula, 33450 Saint-Sulpice-et-Cameyrac, France",44.910945957621884,-0.38623378444023365
MONBLANC TRAITEUR,"2409 Av. de Bordeaux, 33127 Saint-Jean-d'Illac, France",+33 5 56 21 61 32,4.8,"2409 Av. de Bordeaux, 33127 Saint-Jean-d'Illac, France",44.81312045,-0.7430836999999999
VBTraiteur,"6 bis All. de Mégévie, 33170 Gradignan, France",+33 5 56 87 30 26,4.9,"6 bis All. de Mégévie, 33170 Gradignan, France",44.77478120312313,-0.6396563700099764
Aynel Traiteur,"1 Bis Rue Nicolas Brémontier, 33830 Belin-Béliet, France",+33 5 57 80 47 35,4.8,"1 Bis Rue Nicolas Brémontier, 33830 Belin-Béliet, France",44.527952487615934,-0.8190116491691853
"La Mignonnette, cheffe et traiteur à domicile & en livraison","81 Rue de Rivière, 33000 Bordeaux, France",+33 6 23 42 74 12,4.9,"81 Rue de Rivière, 33000 Bordeaux, France",44.8557523,-0.5885385
Casa Tapas,"96 Av. de Labarde, 33300 Bordeaux, France",+33 6 26 40 35 40,4.9,"96 Av. de Labarde, 33300 Bordeaux, France",44.8796377,-0.5521974
NATURE ET GOURMANDISE TRAITEUR,"9 ZA le Limancet, 33880 Saint-Caprais-de-Bordeaux, France",+33 6 01 36 68 18,5.0,"9 ZA le Limancet, 33880 Saint-Caprais-de-Bordeaux, France",44.7692056,-0.43624790722964435
Capdevielle Traiteur,"11 Rue de Fieuzal, 33520 Bruges, France",+33 5 57 19 09 99,4.8,"11 Rue de Fieuzal, 33520 Bruges, France",44.8853283,-0.5941092
Chef à domicile Bernadet,"4 Rue de la Lamproie, 33270 Floirac, France",+33 6 40 55 95 78,5.0,"4 Rue de la Lamproie, 33270 Floirac, France",44.826930361479725,-0.5272492519478733
Lassuderie Traiteur,"7 Pl. de la Rotonde, 33600 Pessac, France",+33 6 61 04 15 62,4.8,"7 Pl. de la Rotonde, 33600 Pessac, France",44.80037675,-0.6210852845461735
Lefevre Traiteur,"23 Av. de la Madeleine, 33170 Gradignan, France",+33 5 56 89 87 13,5.0,"23 Av. de la Madeleine, 33170 Gradignan, France",44.77697037334891,-0.6354742799994602
Lulu Traiteur,"Rue des Cerisiers, 40230 Josse, France",+33 7 83 15 31 20,5.0,"Rue des Cerisiers, 40230 Josse, France",43.64251292650722,-1.2206647841689915
En Faim Prêt de Chez Vous,"Rue Jean Briaud, 33700 Mérignac, France",+33 6 18 08 67 30,4.8,"Rue Jean Briaud, 33700 Mérignac, France",44.826964412361995,-0.6702695017148262
Authentique Brunch - Traiteur événementiel du brunch à l'apéro,"15 Rue de la Somme, 33500 Libourne, France",+33 9 70 70 18 28,5.0,"15 Rue de la Somme, 33500 Libourne, France",44.90558098263317,-0.24617720928210662
Les Trois Sens Traiteur,"235 All. Isaac Newton, 33127 Saint-Jean-d'Illac, France",+33 5 56 77 57 42,5.0,"235 All. Isaac Newton, 33127 Saint-Jean-d'Illac, France",44.81391814087548,-0.7476384110674689
Au Fin Palais,"19 Rue de Prompsault, 24660 Sanilhac, France",+33 9 70 35 53 65,4.8,"19 Rue de Prompsault, 24660 Sanilhac, France",45.17619108425659,0.7261051856267068
Tic Toque Traiteur Végétarien,"9 Rue Billaudel, 33800 Bordeaux, France",+33 9 51 38 42 59,4.9,"9 Rue Billaudel, 33800 Bordeaux, France",44.8264577,-0.5655917
Révélations des papilles,"26 Av. du Pont de l'Orient, 33600 Pessac, France",+33 6 79 20 64 42,4.8,"26 Av. du Pont de l'Orient, 33600 Pessac, France",44.81329844776809,-0.6498939240637138
Traiteur délices en cuisine,"Rue des Chasseurs, 64000 Pau, France",+33 6 33 48 40 59,4.9,"Rue des Chasseurs, 64000 Pau, France",43.31199493859318,-0.31559929711495033
Traiteur Happy Apéro bordeaux,"36 Av. Alsace Lorraine, 33200 Bordeaux, France",+33 6 82 58 18 44,4.9,"36 Av. Alsace Lorraine, 33200 Bordeaux, France",44.846466,-0.6048892
Les Gastron'home Périgourdins,"11 Voie Gutenberg, 24100 Bergerac, France",+33 5 53 58 94 56,4.7,"11 Voie Gutenberg, 24100 Bergerac, France",44.85570279081373,0.5248295398706566
Yannick Rouzie Traiteur SARL,"667 Rte des Pins, 33190 Fontet, France",+33 5 56 71 00 48,4.7,"667 Rte des Pins, 33190 Fontet, France",44.533334530153695,-0.030904747143308053
Les Traiteurs De France,"33 bis Av. Charles de Gaulle, 33200 Bordeaux, France",+33 5 56 08 54 62,4.8,"33 bis Av. Charles de Gaulle, 33200 Bordeaux, France",44.85031162560279,-0.6055478677325298
L'Essentiel de Monblanc,"2409 Av. de Bordeaux, 33127 Saint-Jean-d'Illac, France",+33 5 57 97 37 53,4.9,"2409 Av. de Bordeaux, 33127 Saint-Jean-d'Illac, France",44.81312045,-0.7430836999999999
Bisca Traiteur,"Pl. du Marché, 40600 Biscarrosse, France",+33 6 83 90 13 92,5.0,"Pl. du Marché, 40600 Biscarrosse, France",44.39332931025279,-1.1672292113252782
Ô Food Trement Bon Traiteur Bordeaux,"26 Av. René Duhourquet, 33130 Bègles, France",+33 7 69 52 79 00,5.0,"26 Av. René Duhourquet, 33130 Bègles, France",44.805942733112914,-0.541289088241894
Le Cuisinier itinérant,"23 Rue Bazter, 64210 Arbonne, France",+33 6 61 02 04 63,5.0,"23 Rue Bazter, 64210 Arbonne, France",43.446485249999995,-1.542405
Atlantique Traiteur,"56 Rue Forestière, 40600 Biscarrosse, France",+33 5 58 82 00 08,5.0,"56 Rue Forestière, 40600 Biscarrosse, France",44.382879,-1.1454251
"Jean Sébastien ""Mes délices traiteurs","23 bis Av. Fernand Pillot, 33133 Galgon, France",+33 6 13 23 24 76,4.9,"23 bis Av. Fernand Pillot, 33133 Galgon, France",44.989487387521294,-0.2710259298291327
Rotisserie et Traiteur Saveur Saveurs,"8 Cr Balguerie Stuttenberg, 33300 Bordeaux, France",+33 9 51 86 54 35,4.4,"8 Cr Balguerie Stuttenberg, 33300 Bordeaux, France",44.860592793482674,-0.5636608026636326
Traiteur Nomade - La Barquette des Saveurs,"24 Rue des Arbousiers, 33850 Léognan, France",+33 6 72 71 00 33,4.9,"24 Rue des Arbousiers, 33850 Léognan, France",44.73547967575942,-0.6066857626828804
VIRONNEAU EVENEMENTIEL,"2 Rue de l Abbé David, 33133 Galgon, France",+33 5 57 74 30 08,4.7,"2 Rue de l Abbé David, 33133 Galgon, France",44.98953058796226,-0.27460366833759203
Fatima Traiteur marocain Saint-Loubès Bordeaux,"27 Rue Jean Ferrat, 33450 Saint-Loubès, France",+33 6 47 34 59 46,4.9,"27 Rue Jean Ferrat, 33450 Saint-Loubès, France",44.90870655,-0.4376025775695305
Tout & Bon Bordeaux Lac,"18 Rue Roger Touton, 33300 Bordeaux, France",+33 5 57 13 24 66,4.8,"18 Rue Roger Touton, 33300 Bordeaux, France",44.8855283,-0.5475255
Ottaviani Traiteur,"15 lieu-dit, 33620 Tizac-de-Lapouyade, France",+33 6 37 03 50 77,4.7,"15 lieu-dit, 33620 Tizac-de-Lapouyade, France",45.05178877266134,-0.3124655775381029
Barrère Traiteur,"8 Rue Léonce Garnier, 64600 Anglet, France",+33 5 59 31 41 26,4.7,"8 Rue Léonce Garnier, 64600 Anglet, France",43.46522389443893,-1.4983552929904824
Vincent cuisine,"1 Grand Rue, 33540 Castelmoron-d'Albret, France",+33 6 59 63 90 18,5.0,"1 Grand Rue, 33540 Castelmoron-d'Albret, France",44.68013378211849,-0.012155867575974045
Traiteur Les Saveurs d'isa,"3 Rte de Lescazeilles, 33380 Mios, France",+33 6 16 33 05 11,5.0,"3 Rte de Lescazeilles, 33380 Mios, France",44.622684,-0.945796
Marc Sainte-Claire Traiteur événementiel & méchoui gironde,"2-10 Rue Maxime Lafourcade, 33190 Gironde-sur-Dropt, France",+33 9 81 76 03 02,5.0,"2-10 Rue Maxime Lafourcade, 33190 Gironde-sur-Dropt, France",44.583663931642825,-0.09109574981867019
Nathalie Traiteur,"1 Imp. Franklin, 33530 Bassens, France",+33 9 53 93 91 34,4.8,"1 Imp. Franklin, 33530 Bassens, France",44.895148,-0.525713
Florent Linard Traiteur,"3 allée des chênes, 87440 Saint-Mathieu, France",+33 6 01 01 15 63,5.0,"3 allée des chênes, 87440 Saint-Mathieu, France",45.70895267970186,0.7714039400493286
"Traiteur Charlie & Tom, Bordeaux","11 Rue Notre Dame, 33000 Bordeaux, France",+33 6 59 02 11 20,4.5,"11 Rue Notre Dame, 33000 Bordeaux, France",44.8498771,-0.5724547
Traiteur Lavignac,"Av. de la Mairie, 64250 Cambo-les-Bains, France",+33 5 59 29 25 65,4.6,"Av. de la Mairie, 64250 Cambo-les-Bains, France",43.360973453194084,-1.3989470818129737
La Cuisine de Roukia,"39 Rte de Créon, 33750 Saint-Germain-du-Puch, France",+33 6 89 26 70 30,4.9,"39 Rte de Créon, 33750 Saint-Germain-du-Puch, France",44.84888172976134,-0.32907774552048774
PLAISIR TRAITEUR - 64800,"20 Pl. du Marcadieu, 64800 Nay, France",+33 5 59 61 12 96,4.6,"20 Pl. du Marcadieu, 64800 Nay, France",43.180095,-0.26416
LA MARMITE TRAITEUR BORDEAUX,"21 Rue des Menuts, 33000 Bordeaux, France",+33 5 57 95 96 08,4.2,"21 Rue des Menuts, 33000 Bordeaux, France",44.8343575,-0.5678552
Céline Réception,"5 Benauge, 33420 Jugazan, France",+33 6 03 49 91 36,4.8,"5 Benauge, 33420 Jugazan, France",44.7700609,-0.144771
David cuisine traiteur,"6 Rte de Paris, 33910 Saint-Denis-de-Pile, France",+33 6 38 39 08 41,5.0,"6 Rte de Paris, 33910 Saint-Denis-de-Pile, France",44.97172294820409,-0.21747726435589024
Au Bon Goût,"22 Av. de Verdun, 33620 Lapouyade, France",+33 5 57 49 41 30,4.3,"22 Av. de Verdun, 33620 Lapouyade, France",45.08563444871678,-0.2869527065553538
De l'huile sur le feu,"17 Av. du Général de Gaulle, 33350 Saint-Magne-de-Castillon, France",+33 6 76 16 25 49,5.0,"17 Av. du Général de Gaulle, 33350 Saint-Magne-de-Castillon, France",44.8643479867027,-0.0692500807212715
Le bonheur est dans l'assiette,"7 Rue Aliénor d'Aquitaine, 64510 Bordes, France",+33 6 88 68 70 95,4.6,"7 Rue Aliénor d'Aquitaine, 64510 Bordes, France",43.24192316221536,-0.2818417736720061
La maison des delices,"37 Rue Judaïque, 33000 Bordeaux, France",+33 5 56 48 07 40,4.6,"37 Rue Judaïque, 33000 Bordeaux, France",44.8415501,-0.5828762
Traiteur la Rose des Sables Royan,"14 Rue François Arago, 17200 Royan, France",+33 5 46 05 16 22,4.8,"14 Rue François Arago, 17200 Royan, France",45.6330371,-0.9993393
Elyse traiteur,"3 Rue Jean Baptiste Greuze, 33160 Saint-Médard-en-Jalles, France",+33 5 56 30 24 84,5.0,"3 Rue Jean Baptiste Greuze, 33160 Saint-Médard-en-Jalles, France",44.87937908191488,-0.6932562567656357
Scénologie,"9 Allées de Chartres, 33000 Bordeaux, France",+33 6 86 90 05 15,5.0,"9 Allées de Chartres, 33000 Bordeaux, France",44.8474063,-0.5718935
Lacoste Traiteur,"47 Av. de la Forêt, 33320 Eysines, France",+33 5 56 57 59 67,4.4,"47 Av. de la Forêt, 33320 Eysines, France",44.86743335247063,-0.6590740830969998
Les Inspirés - Personal Traiteur à Agen,"Rue de Bellile, 47000 Agen, France",+33 5 53 68 04 15,4.7,"Rue de Bellile, 47000 Agen, France",44.183756903354066,0.6158139442439793
Sarciat Traiteur,"6 All. de l'Airial, 33640 Castres-Gironde, France",+33 6 12 50 71 59,5.0,"6 All. de l'Airial, 33640 Castres-Gironde, France",44.68871045794326,-0.45063171696939003
Une histoire de goût,"136 Avenue de St Médard, 33700 Mérignac, France",+33 5 56 47 46 47,4.8,"136 Avenue de St Médard, 33700 Mérignac, France",44.8626235,-0.6528958
nuevo-traiteur,"14 Rue Richard Wagner, 33700 Mérignac, France",+33 6 29 95 51 95,5.0,"14 Rue Richard Wagner, 33700 Mérignac, France",44.84090176551213,-0.6503664237804071
JMB Traiteur,"17 Rue Mondon, 33310 Le Bouscat, France",+33 6 10 62 66 30,4.8,"17 Rue Mondon, 33310 Le Bouscat, France",44.8666757,-0.5928071
JC Traiteur,"6 Rte de la Croix Maulde, 87460 Bujaleuf, France",+33 5 55 69 50 95,5.0,"6 Rte de la Croix Maulde, 87460 Bujaleuf, France",45.800888266467425,1.626462136842646
salle de réception & restaurant éphémère l'Auvergnassou aux saveurs Bellocoises,"L'Auvergnassou, 19430 Bassignac-le-Bas, France",+33 6 12 65 90 60,4.8,"L'Auvergnassou, 19430 Bassignac-le-Bas, France",45.0172339,1.885845
L'instanTraiteur,"10 Rte de Pitoys, 64600 Anglet, France",+33 5 59 43 81 99,4.7,"10 Rte de Pitoys, 64600 Anglet, France",43.4639951,-1.5055481
L'armandine - Traiteur Mariages Réceptions en Dordogne,"18 Imp. du Renard Gourmand, 24600 Saint-Sulpice-de-Roumagnac, France",+33 6 09 14 44 80,4.7,"18 Imp. du Renard Gourmand, 24600 Saint-Sulpice-de-Roumagnac, France",45.20582022425396,0.38192109464885954
Presto Traiteur,"3385 route de l océan, 47130 Montesquieu, France",+33 5 53 67 87 24,4.5,"3385 route de l océan, 47130 Montesquieu, France",44.20576376252153,0.43846325978146616
Traiteur Lamy,"23 Rue de Cournil, 47300 Villeneuve-sur-Lot, France",+33 6 20 34 32 09,4.4,"23 Rue de Cournil, 47300 Villeneuve-sur-Lot, France",44.414329,0.70621
La Maison Du Traiteur,"27 Rue des Douves, 33800 Bordeaux, France",+33 5 56 92 92 29,4.9,"27 Rue des Douves, 33800 Bordeaux, France",44.8303136,-0.5654538
Traiteur Mariages et Réceptions - Eric Sucère,"Rue du Château, 32110 Panjas, France",+33 6 41 22 21 06,4.6,"Rue du Château, 32110 Panjas, France",43.82035642680368,-0.08896401902194459
Lagrangette Traiteur,"Lagrangette, 47360 Saint-Salvy, France",+33 5 53 47 69 50,4.4,"Lagrangette, 47360 Saint-Salvy, France",44.29846737126244,0.46044363037720515
La Ferme de Puycheny,"Puycheny, 24660 Sanilhac, France",+33 6 84 61 07 55,4.9,"Puycheny, 24660 Sanilhac, France",45.1308394,0.7307835
TENTATION TRAITEUR,"345 Av. de l'Argonne, 33700 Mérignac, France",+33 5 56 79 72 18,5.0,"345 Av. de l'Argonne, 33700 Mérignac, France",44.8145925,-0.7141455000000008
3 petits plats,"8 Rue du Maréchal Joffre, 33000 Bordeaux, France",+33 5 56 01 01 19,4.6,"8 Rue du Maréchal Joffre, 33000 Bordeaux, France",44.8366607,-0.5785794
Alex Traiteur Rôtisseur,"59 Rue Lafon, 33540 Sauveterre-de-Guyenne, France",+33 6 66 98 91 96,5.0,"59 Rue Lafon, 33540 Sauveterre-de-Guyenne, France",44.69151226238091,-0.08730430129194632
ACHENGLIL MECHOUI,"21 Le Treytin, 33112 Saint-Laurent-Médoc, France",+33 6 86 69 69 45,5.0,"21 Le Treytin, 33112 Saint-Laurent-Médoc, France",45.1444923,-0.8138289
Chez Yann,"4 l’orée du bois, 33680 Le Porge, France",+33 6 25 78 67 98,4.6,"4 l’orée du bois, 33680 Le Porge, France",44.87009176052682,-1.0930909069342465
Traiteur de la Haute Lande,"Rte de Mont de Marsan, 33125 Hostens, France",+33 5 56 88 57 30,4.8,"Rte de Mont de Marsan, 33125 Hostens, France",44.4673819633319,-0.6289605421161125
Dulou Traiteur,"24 bis Rte du Bois de Savis, 33640 Castres-Gironde, France",+33 5 56 67 10 44,4.2,"24 bis Rte du Bois de Savis, 33640 Castres-Gironde, France",44.683549566161695,-0.4476255058933188
